course_code,course_title,department,outline_status,preferred_source_kind,preferred_source_name,preferred_academic_year,preferred_term,preferred_professors,preferred_document_urls,preferred_source_page_url,needs_review
GENTECH 4PM3,Project Management,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH_SFGNTECH-4PM3-C01-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 4SE3,Technology Ethics and Sustainability,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-SFGNTECH-4SE3-Winter-2024-Wednesday.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 4TC3,Technical Communications,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-SFGNTECH-4TC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 4TE3,Technology Ethics and Sustainability,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-4TE3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
IBEHS 1EE0,Introduction to Career Planning & Employment,IBEHS,missing,,,,,,,,False
IBEHS 1EP6A,Entrepreneurship in Biomedical Innovation: From Bench to Market,IBEHS,missing,,,,,,,,False
IBEHS 1P10A,Health Solutions Design Projects I: Introduction to Engineering Fundamentals and Design,IBEHS,found,official_department,engineering_ibiomed,,,Colin McDonald,https://www.eng.mcmaster.ca//app/uploads/2024/01/1a-1P10-Course-Outline-2025-26-for-posting.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 2EC0,iBioMed Work Term,IBEHS,missing,,,,,,,,False
IBEHS 2EH3,Innovating Care: Navigating Canada's Healthcare System,IBEHS,found,official_department,engineering_ibiomed,,,,https://www.eng.mcmaster.ca//app/uploads/2026/08/IBEHS-2EH3-Innovating-Care-Navigating-Canadas-Healthcare-System-Course-Outline-Fall-2026.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 2L01,Foundations of Effective Leadership in Engineering and Healthcare 1,IBEHS,missing,,,,,,,,False
IBEHS 2PA2,Health Solutions Design Projects II-A: Lab Skills in Genetic Engineering,IBEHS,found,official_department,engineering_ibiomed,,,Vince Leung,https://www.eng.mcmaster.ca//app/uploads/2024/01/IBEHS-2PA2-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 3A03,Biomedical Signals and Systems,IBEHS,found,official_department,engineering_ibiomed,,,Ian Bruce,https://www.eng.mcmaster.ca//app/uploads/2024/01/IBEHS3A03_2025_Course_Outline-1.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 3E03,Fundamentals of Business Strategy,IBEHS,found,official_department,engineering_ibiomed,,,Kenneth Owen,https://www.eng.mcmaster.ca//app/uploads/2024/01/IBEHS-3E03-Fall-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 3H03,Research Project,IBEHS,found,official_department,engineering_ibiomed,,,,https://www.eng.mcmaster.ca//app/uploads/2026/07/2026-27-IBEHS-3H03-3I06-4H03-Course-Outline.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 3I06A,Research Project,IBEHS,missing,,,,,,,,False
IBEHS 3S03,Statistical Methods in Biomedical Engineering,IBEHS,found,official_department,engineering_ibiomed,,,Carol Walker Bassim,https://www.eng.mcmaster.ca//app/uploads/2024/03/iBioMed-Course-Outline-Template-AODA-compliant_3S03_Winter2026.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 4B03,Biomechanics,IBEHS,found,official_department,engineering_ibiomed,2026,fall,Gregory R. Wohl,https://www.eng.mcmaster.ca//app/uploads/2026/08/IBEHS-4B03-ME-4BB3-course-outline-2026-27-2026-08-17.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,False
IBEHS 4E09A,"Health, Engineering Science and Entrepreneurship Thesis",IBEHS,found,official_department,engineering_ibiomed,,,Michelle MacDonald,https://www.eng.mcmaster.ca//app/uploads/2024/08/Early-Assessment-Form-V2.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 4EE6A,Innovators in Scrubs,IBEHS,missing,,,,,,,,False
IBEHS 4F04,Biomedical Instrumentation and Measurement,IBEHS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Jonathon White,https://mcmaster.simplesyllabusca.com/doc/5ol4snqlx/Fall-2026-IBEHS-4F04-T01-WHITEJ51-Biomedical-Instrumentation-and-Measurement?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
IBEHS 4H03,Research Project,IBEHS,found,official_department,engineering_ibiomed,,,,https://www.eng.mcmaster.ca//app/uploads/2026/07/2026-27-IBEHS-3H03-3I06-4H03-Course-Outline.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 4M03,Biomaterials and Tissue Engineering,IBEHS,found,official_department,engineering_ibiomed,,,,https://www.eng.mcmaster.ca//app/uploads/2024/03/IBEHS-4M03-Course-Syllabus-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 4P03,Health Solutions Design Projects IV: Decision Making and Project Management,IBEHS,found,official_department,engineering_ibiomed,,,"Fei Geng, LEL.",https://www.eng.mcmaster.ca//app/uploads/2024/01/IBEHS-4P03-Course-Outline-Fall-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
IBEHS 4QZ3,Cyber-Physical Systems in Biomedical Engineering,IBEHS,found,official_department,engineering_ibiomed,2026,fall,Kanwarpal Singh,https://www.eng.mcmaster.ca//app/uploads/2024/01/IBEHS_204QZ3_20Course_20Outline_20F2025_20-_20Public_20Posting_20Sept_201-1.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,False
IBEHS 5P06A,Biomedical Capstone Design Project,IBEHS,found,official_department,engineering_ibiomed,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/1-IBEHS-5P06-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ibiomed/courses/,True
INTENG 2A03S,International Engagement at Home,INTENG,missing,,,,,,,,False
INTENG 3A03,International Engagement Capstone,INTENG,missing,,,,,,,,False
MANTECH 3MF3,Micro Manufacturing and Fabrication,MANTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/mech_eng_3c03_mantech_3mf3_course_outline_w2020.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
MANTECH 4MM3,Design and Manufacturing of Machine Elements,MANTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/mantech_4mm3_fall_2021_course_outline_final.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
MANTECH 4PM3,Production Management,MANTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/mantech_4pm3_fall_2021.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
MATH 1A03,Calculus For Science I,MATH,missing,,,,,,,,False
MATH 1AA3,Calculus For Science II,MATH,missing,,,,,,,,False
MATH 1B03,Linear Algebra I,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,(C02) Erin Clements,https://mcmaster.simplesyllabusca.com/doc/l42gfm2l4/Fall-2026-MATH-1B03-C02-CLEMENE-Linear-Algebra-I?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 1C03,Introduction to Mathematical Reasoning,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Dr. Gregory Cousins,https://mcmaster.simplesyllabusca.com/doc/5k1lfhkfu/Fall-2026-MATH-1C03-C01-COUSINGD-Introduction-to-Mathematical-Reasoning?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 1F03,Introduction to Calculus and Analytic Geometry,MATH,missing,,,,,,,,False
MATH 1K03,Advanced Functions,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Evan Mitchell,https://mcmaster.simplesyllabusca.com/doc/70xrspzif/Fall-2026-MATH-1K03-C01-MITCHEEJ-Advanced-Functions?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 1LS3,Calculus for the Life Sciences I,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Caroline Junkins (C01 and C03),https://mcmaster.simplesyllabusca.com/doc/x0tir7he9/Fall-2026-MATH-1LS3-C01-JUNKINC-Calculus-for-the-Life-Sciences-I?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 1MP3,Introduction to Mathematical Scientific Computation,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Blaise Bourdin,https://mcmaster.simplesyllabusca.com/doc/xbss8z134/Fall-2026-MATH-1MP3-C01-BOURDINB-Introduction-to-Mathematical-Scientific-Computation?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 1X03,Calculus for Math and Stats I,MATH,missing,,,,,,,,False
MATH 1ZA3,Engineering Mathematics I,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Aaron Childs,https://mcmaster.simplesyllabusca.com/doc/zvlzjwwlc/Fall-2026-MATH-1ZA3-C01-CHILDSA-Engineering-Mathematics-I?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 1ZC3,Engineering Mathematics II-B,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Christopher Mclean,https://mcmaster.simplesyllabusca.com/doc/e3bh8ra6x/Fall-2026-MATH-1ZC3-C01-MCLEAC3-Engineering-Mathematics-II-B?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 2C03,Introduction to Differential Equations,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Professor David Earn,https://mcmaster.simplesyllabusca.com/doc/ugyvtxsi1/Fall-2026-MATH-2C03-C01-EARN-Introduction-to-Differential-Equations?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 2FM3,Introduction To Mathematical Finance,MATH,missing,,,,,,,,False
MATH 2LA3,Applications of Linear Algebra,MATH,missing,,,,,,,,False
MATH 2MC3,Multivariable Calculus,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Evan Mitchell,https://mcmaster.simplesyllabusca.com/doc/cdtx8xu3y/Fall-2026-MATH-2MC3-C01-MITCHEEJ-Multivariable-Calculus?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 2UU3,Numbers for Life,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Miroslav Lovric,https://mcmaster.simplesyllabusca.com/doc/smsmz47lz/Fall-2026-MATH-2UU3-C01-LOVRIC-Numbers-for-Life?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 2XA3,Vector Calculus I,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Patrick Naylor,https://mcmaster.simplesyllabusca.com/doc/mpq5l1rkt/Fall-2026-MATH-2XA3-C01-NAYLOP1-Vector-Calculus-I?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 2Z03,Engineering Mathematics III,MATH,found,official_department,engineering_engineering_physics,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-Winter-2025.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
MATH 3B03,Geometry,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Hari Kunduri,https://mcmaster.simplesyllabusca.com/doc/locqs9qrf/Fall-2026-MATH-3B03-C01-KUNDURIH-Geometry?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3C03,Mathematical Physics I,MATH,missing,,,,,,,,False
MATH 3CV3,Basic Complex Variables,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Gregory Cousins,https://mcmaster.simplesyllabusca.com/doc/uunpqmkef/Fall-2026-MATH-3CV3-C01-COUSINGD-Basic-Complex-Variables?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3ET3A,Mathematics Teaching Placement,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Students are required to find a faculty supervisor and placement supervisor.,https://mcmaster.simplesyllabusca.com/doc/yzy1ihj3r/Fall-2026-MATH-3ET3A-C01-TBD-Mathematics-Teaching-Placement?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3ET3S,Mathematics Teaching Placement,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Students are required to find a faculty supervisor and placement supervisor.,https://mcmaster.simplesyllabusca.com/doc/2ecs37i7e/Fall-2026-MATH-3ET3S-C01-TBD-Mathematics-Teaching-Placement?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3F03,Ordinary Differential Equations,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Professor Gail Wolkowicz,https://mcmaster.simplesyllabusca.com/doc/gk8908t8o/Fall-2026-MATH-3F03-C01-WOLKOWIC-Ordinary-Differential-Equations?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3FM3,Mathematics of Finance,MATH,missing,,,,,,,,False
MATH 3GR3,Abstract Algebra,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Adam Van Tuyl,https://mcmaster.simplesyllabusca.com/doc/efofzv5uq/Fall-2026-MATH-3GR3-C01-VANTUYLA-Abstract-Algebra?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3I03,Partial Differential Equations for Engineering,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Dmitry E Pelinovsky,https://mcmaster.simplesyllabusca.com/doc/iuce71z6x/Fall-2026-MATH-3I03-C01-PELINOD-Partial-Differential-Equations-for-Engineering?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3IA3,Introduction to Analysis,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Miroslav Lovric,https://mcmaster.simplesyllabusca.com/doc/w982zy9na/Fall-2026-MATH-3IA3-C01-LOVRIC-Introduction-to-Analysis?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3MB3,Introduction to Modelling,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Azadeh Aghaeeyan,https://mcmaster.simplesyllabusca.com/doc/5z7qsemu8/Fall-2026-MATH-3MB3-C01-AGHAEEYA-Introduction-to-Modelling?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3NA3,Numerical Linear Algebra,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Chengzhang Fu,https://mcmaster.simplesyllabusca.com/doc/r3gphx0bn/Fall-2026-MATH-3NA3-C01-FUC49-Numerical-Linear-Algebra?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 3T03,Inquiry in Topology,MATH,missing,,,,,,,,False
MATH 3U03,Combinatorics,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Lisa Seccia,https://mcmaster.simplesyllabusca.com/doc/v0g5ws95v/Fall-2026-MATH-3U03-C01-SECCIAL-Combinatorics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 4A03,Real Analysis II,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Patrick Speissegger,https://mcmaster.simplesyllabusca.com/doc/i341xyu1n/Fall-2026-MATH-4A03-C01-SPEISSE-Real-Analysis-II?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 4AI3,Mathematical Foundations of Artificial Intelligence,MATH,missing,,,,,,,,False
MATH 4L03,Introduction to Mathematical Logic,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Matthew Anthony Valeriote,https://mcmaster.simplesyllabusca.com/doc/3ylql4vg7/Fall-2026-MATH-4L03-C01-VALERIOT-Introduction-to-Mathematical-Logic?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 4MB3,Mathematical Biology,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Professor David Earn,https://mcmaster.simplesyllabusca.com/doc/j5iehfhk9/Fall-2026-MATH-4MB3-C01-EARN-Mathematical-Biology?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 4P06A,Senior Research Project,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,A faculty member is required to supervise,https://mcmaster.simplesyllabusca.com/doc/t82nxropk/Fall-2026-MATH-4P06A-C01-TBD-Senior-Research-Project?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 4TT3,Topics in Topology,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Patrick Naylor,https://mcmaster.simplesyllabusca.com/doc/ryvxlf04e/Fall-2026-MATH-4TT3-C01-NAYLOP1-Topics-in-Topology?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 4W03,Reading in Mathematics,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Adam Van Tuyl,https://mcmaster.simplesyllabusca.com/doc/unym0ccdi/Fall-2026-MATH-4W03-C01-TBD-Reading-in-Mathematics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 4WW3,Reading in Mathematics II,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Adam Van Tuyl,https://mcmaster.simplesyllabusca.com/doc/0scni8srg/Fall-2026-MATH-4WW3-C01-TBD-Reading-in-Mathematics-II?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 4X03,Complex Analysis II,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Mckenzie Wang,https://mcmaster.simplesyllabusca.com/doc/6kn2t2j1n/Fall-2026-MATH-4X03-C01-WANG-Complex-Analysis-II?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATH 5GT3,Graduate Level Topics in Mathematics,MATH,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Gregory Cousins; Instructor of Corresponding Graduate Course,https://mcmaster.simplesyllabusca.com/doc/dj4ojjdrn/Fall-2026-MATH-5GT3-C01-COUSINGD-Graduate-Level-Topics-in-Mathematics?mode=view | https://mcmaster.simplesyllabusca.com/doc/xypza954i/Fall-2026-MATH-5GT3-General-Outline-Graduate-Level-Topics-in-Mathematics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATLS 2A04,Introduction to Materials Engineering,MATLS,missing,,,,,,,,False
MATLS 2B03,Introduction to the Thermodynamics of Materials,MATLS,missing,,,,,,,,False
MATLS 3J03,Statistical Methods for Materials Engineers,MATLS,missing,,,,,,,,False
MATLS 3TP4,Fundamentals of Transport Phenomena in Materials Engineering,MATLS,missing,,,,,,,,False
MATLS 4B03,Biomaterials and Tissue Engineering,MATLS,found,official_department,engineering_materials,,,Bryan Lee,https://www.eng.mcmaster.ca//app/uploads/2026/08/MATLS-4B03-Course-Syllabus-2026-2.pdf,https://www.eng.mcmaster.ca/materials/courses/,True
MATLS 4C03,Modern Iron and Steelmaking,MATLS,missing,,,,,,,,False
MATLS 4FF3,"Synthesis, Applications and Environmental Impact of Nanomaterials",MATLS,missing,,,,,,,,False
MATLS 4I03,Sustainable Manufacturing Processes,MATLS,missing,,,,,,,,False
MATLS 4K06A,Senior Research Project,MATLS,missing,,,,,,,,False
MATLS 4LB3,Synthesis and Characterization of Biomedical Coatings,MATLS,missing,,,,,,,,False
MATLS 4LS2,Physical Metallurgy of Steels,MATLS,missing,,,,,,,,False
MATLS 4MS4,Materials Selection in Design,MATLS,missing,,,,,,,,False
MATLS 4Z06A,Materials Engineering Capstone,MATLS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Andre Phillion,https://mcmaster.simplesyllabusca.com/doc/c0vyg9kqj/Fall-2026-MATLS-4Z06A-C01-PHILLIAB-Materials-Engineering-Capstone?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MATLSBME 5P06A,Integrated Materials & Biomedical Engineering Capstone Design Project,MATLSBME,missing,,,,,,,,False
MECHBME 5P06A,Integrated Mechanical & Biomedical Engineering Capstone Design Project,MECHBME,missing,,,,,,,,False
MECHENG 2C04,Mechanical Engineering Design Project I,MECHENG,found,official_department,engineering_mechanical,2026,fall,Elizabeth Hassan,https://www.eng.mcmaster.ca//app/uploads/2026/09/Course-outline-2026-2027-ME-2C04-HASSAN-2026-08-04.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 2D03,Mechanical Engineering Design Elements,MECHENG,found,official_department,engineering_mechanical,2025,fall,Daniel Pinelli (pinelld@mcmaster.ca),https://www.eng.mcmaster.ca//app/uploads/2025/09/Course-Outline-2025-2026-ME-2D03-Pinelli-2025-09-12-Updated.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 2DA3,Mechanical Engineering Design Elements,MECHENG,missing,,,,,,,,False
MECHENG 2P04,Statics and Mechanics of Materials,MECHENG,found,official_department,engineering_mechanical,2026,fall,Philip Koshy,https://www.eng.mcmaster.ca//app/uploads/2026/07/Course-Outline-2026-2027-ME-2P04-KOSHY-2026-07-29.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 2Q04,Engineering Mechanics: Kinetics and Dynamics,MECHENG,found,official_department,engineering_mechanical,2025,fall,Eu-Gene Ng,https://www.eng.mcmaster.ca//app/uploads/2025/08/Course-Outline-2025-2026-ME-2Q04-NG-2025-08-25.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 3C03,Manufacturing Engineering,MECHENG,found,official_department,engineering_mechanical,2026,fall,Maryam Aramesh,https://www.eng.mcmaster.ca//app/uploads/2026/09/Course-outline-2026-2027-ME-3C03-ARAMESH-2026-08-30.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 3E03,Mechanical Engineering Design Theory,MECHENG,found,official_department,engineering_mechanical,2026,fall,Amir Partovi (partovia@mcmaster.ca),https://www.eng.mcmaster.ca//app/uploads/2026/09/Course-Outline-2026-2027-ME-3E03-PARTOVI-2026-08-21.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 3M03A,Composite Laboratory I,MECHENG,missing,,,,,,,,False
MECHENG 3MA2,Composite Laboratory IA,MECHENG,found,official_department,engineering_mechanical,2026,fall,Chan Y. Ching,https://www.eng.mcmaster.ca//app/uploads/2026/09/Course-Outline-2026-2027-ME-3MA2-CHING-2026-08-27.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 3O04,Fluid Mechanics,MECHENG,found,official_department,engineering_mechanical,2026,fall,Mohamed S. Hamed,https://www.eng.mcmaster.ca//app/uploads/2026/09/Course-Outline-2026-2027-ME-3O04-Hamed-2026-09-01.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4AI3,Applied Artificial Intelligence,MECHENG,found,official_department,engineering_mechanical,,,Ryan Ahmed,https://www.eng.mcmaster.ca//app/uploads/2024/08/Course-Outline-2024-2025-ME-4AI3-AHMED.pdf,https://www.eng.mcmaster.ca/mech/courses/,True
MECHENG 4BB3,Biomechanics,MECHENG,found,official_department,engineering_civil,2026,fall,Gregory R. Wohl,https://www.eng.mcmaster.ca//app/uploads/2026/08/IBEHS-4B03-ME-4BB3-course-outline-2026-27-2026-08-17.pdf,https://www.eng.mcmaster.ca/civil/courses/,False
MECHENG 4I03,Acoustics & Noise Control,MECHENG,found,official_department,engineering_mechanical,2026,fall,Simon Edwards (edwarsm2@mcmaster.ca),https://www.eng.mcmaster.ca//app/uploads/2026/09/Course-Outline-2026-2027-ME-4I03-EDWARDS.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4K03,Robotics,MECHENG,found,official_department,engineering_mechanical,2025,fall,Fengjun Yan,https://www.eng.mcmaster.ca//app/uploads/2025/08/Course-Outline-2025-26-ME-4K03-SICARD-2025-08-11.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4M06A,Mechanical Engineering Capstone Design Project,MECHENG,found,official_department,engineering_mechanical,2024,fall,John Colenbrander (colenbjw@mcmaster.ca),https://www.eng.mcmaster.ca//app/uploads/2024/08/Course-Outline-2024-2025-ME-4M06-BONE-2024-08-20.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4P03A,Composite Laboratory II,MECHENG,found,official_department,engineering_mechanical,2026,fall,Chan Y. Ching,https://www.eng.mcmaster.ca//app/uploads/2026/09/Course-Outline-2026-2027-ME-4P03-CHING-2026-08-27.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4Q03,Mechanical Vibrations,MECHENG,found,official_department,engineering_mechanical,2026,fall,Stephen C. Veldhuis,https://www.eng.mcmaster.ca//app/uploads/2026/09/Course-Outline-2026-2027-ME-4Q03-6Q03-Veldhuis-2026-09-04.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4S03,Incompressible Flow,MECHENG,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Shakirudeen Salaudeen,https://mcmaster.simplesyllabusca.com/doc/nmoe60mgq/Fall-2026-MECHENG-4S03-C01-SALAUDES-Incompressible-Flow?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
MECHENG 4SS3,Smart Systems,MECHENG,found,official_department,engineering_mechanical,2025,fall,Yuandi (Eddy) Wu (wuy187@mcmaster.ca),https://www.eng.mcmaster.ca//app/uploads/2025/08/Course-Outline-2025-ME-4SS3-GADSDEN-2025-07-03.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4T03,Finite Element Applications,MECHENG,found,official_department,engineering_mechanical,2024,fall,Peidong Wu,https://www.eng.mcmaster.ca//app/uploads/2024/12/Course-Outline-2024-2025-ME-4T03-6T03-Peidong-Wu-2024-12-03.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4U03,Compressible Flow and Turbomachinery,MECHENG,found,official_department,engineering_mechanical,2025,fall,Stephen Tullis,https://www.eng.mcmaster.ca//app/uploads/2025/08/Course-Outline-2025-2026-ME-4U03-6U03-TULLIS-2025-07-23.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4V03,Thermo-Fluids Systems Design and Analysis,MECHENG,found,official_department,engineering_mechanical,2026,fall,Chan Y. Ching,https://www.eng.mcmaster.ca//app/uploads/2026/09/Course-Outline-2026-2027-ME-4V03-CHING-2026-08-27.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4X04A,Independent Research Project,MECHENG,found,official_department,engineering_mechanical,2025,fall,Cheryl Quenneville,https://www.eng.mcmaster.ca//app/uploads/2025/09/Course-Outline-2025-2026-ME-4X04-6X04-QUENNEVILLE-2025-08-31.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHENG 4XA3,Independent Research Project,MECHENG,missing,,,,,,,,False
MECHENG 4Y03,Internal Combustion Engines,MECHENG,found,official_department,engineering_mechanical,2024,fall,Fengjun Yan,https://www.eng.mcmaster.ca//app/uploads/2024/08/Course-Outline-2024-2025-ME4Y03-Yan-2024-08-23.pdf,https://www.eng.mcmaster.ca/mech/courses/,False
MECHTRON 2MP3,Programming for Mechatronics,MECHTRON,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FMECHTRON+2MP3-+Elizabeth+Hofer+_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
