course_code,course_title,department,academic_year,term,section,professor_name,document_url,source_page_url,source_kind,source_name,source_priority,is_preferred,needs_review,retrieved_at
COMMERCE 4KF3,Project Management,COMMERCE,2025,winter,C02,B.Safaei,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-4KF3-W25-course-outline-Safaei.pdf,https://ug.degroote.mcmaster.ca/descriptions/4kf3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4KH3,Strategies for Electronic and Mobile Business,COMMERCE,2025,fall,C01,A. Montazemi,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4KH3-F25-course-outline-Montazemi.pdf,https://ug.degroote.mcmaster.ca/descriptions/4kh3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4KH3,Strategies for Electronic and Mobile Business,COMMERCE,2024,fall,C01,M. Munawar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/COMM-4KH3-F24-course-outline-Munawar.pdf,https://ug.degroote.mcmaster.ca/descriptions/4kh3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4KH3,Strategies for Electronic and Mobile Business,COMMERCE,2023,fall,C01,M. Munawar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/08/COMM-4KH3-F23-course-outline-Munawar.pdf,https://ug.degroote.mcmaster.ca/descriptions/4kh3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4MA3,Advertising and Integrated Marketing Communication,COMMERCE,2026,winter,,C. DeVries,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/COMM-4MA3-W26-DeVries.pdf,https://ug.degroote.mcmaster.ca/descriptions/4ma3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4MA3,Advertising and Integrated Marketing Communication,COMMERCE,2025,fall,,J. Leavitt,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4MA3-F25-Leavitt.pdf,https://ug.degroote.mcmaster.ca/descriptions/4ma3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4MA3,Advertising and Integrated Marketing Communication,COMMERCE,2025,winter,,C. DeVries,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-4MA3-W25-DeVries.pdf,https://ug.degroote.mcmaster.ca/descriptions/4ma3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4ME3,Sales Management,COMMERCE,2026,winter,,M. Malik,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/COMM-4ME3-W26-Malik.pdf,https://ug.degroote.mcmaster.ca/descriptions/4me3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4ME3,Sales Management,COMMERCE,2025,winter,,M. Malik,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-4ME3-W25-Malik.pdf,https://ug.degroote.mcmaster.ca/descriptions/4me3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4ME3,Sales Management,COMMERCE,2024,fall,,M. Malik,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/09/COMM-4ME3-F24-Malik.pdf,https://ug.degroote.mcmaster.ca/descriptions/4me3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4OI3,Supply Chain Management,COMMERCE,2025,fall,C01,K. Huang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4OI3-F25-course-outline-Zhou.pdf,https://ug.degroote.mcmaster.ca/descriptions/4oi3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4OI3,Supply Chain Management,COMMERCE,2025,fall,C02,K.Huang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4OI3-F25-course-outline-Zhou-C02.pdf,https://ug.degroote.mcmaster.ca/descriptions/4oi3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4OI3,Supply Chain Management,COMMERCE,2024,fall,C01,K. Huang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/09/COMM-4OI3-F24-course-outline-Huang.pdf,https://ug.degroote.mcmaster.ca/descriptions/4oi3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4OI3,Supply Chain Management,COMMERCE,2024,fall,C02,K. Huang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/09/COMM-4OI3-F24-course-outline-Huang-C02.pdf,https://ug.degroote.mcmaster.ca/descriptions/4oi3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4OI3,Supply Chain Management,COMMERCE,2023,fall,C01,K. Huang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/08/COMM-4OI3-F23-course-outline-Huang.pdf,https://ug.degroote.mcmaster.ca/descriptions/4oi3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4OI3,Supply Chain Management,COMMERCE,2023,fall,C02,K. Huang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/08/COMM-4OI3-F23-course-outline-C02-Huang.pdf,https://ug.degroote.mcmaster.ca/descriptions/4oi3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4PA3,Business Policy: Strategic Management,COMMERCE,2026,winter,,"R. Cossa, G. Huang, A. Ali",https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2026/02/COMM-4PA3-W26-Cossa-Huang-Ali.pdf,https://ug.degroote.mcmaster.ca/descriptions/4pa3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4PA3,Business Policy: Strategic Management,COMMERCE,2025,fall,,"N. Bontis, R. Cossa, G. Huang, A. Ali",https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4PA3-F25-Bontis-Cossa-Huang-Ali.pdf,https://ug.degroote.mcmaster.ca/descriptions/4pa3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4PA3,Business Policy: Strategic Management,COMMERCE,2025,winter,,"R. Cossa, G. Huang, A. Ali",https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-4PA3-W25-Cossa-Huang-Ali.pdf,https://ug.degroote.mcmaster.ca/descriptions/4pa3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4QA3,Operations Modelling and Analysis,COMMERCE,2026,winter,C01,A. Foda,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2026/01/COMM-4QA3-W26-course-oultine-Foda.pdf,https://ug.degroote.mcmaster.ca/descriptions/4qa3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4QA3,Operations Modelling and Analysis,COMMERCE,2025,fall,"C01, C02",M. Parlar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4QA3-F25-course-outline-Parlar.pdf,https://ug.degroote.mcmaster.ca/descriptions/4qa3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4QA3,Operations Modelling and Analysis,COMMERCE,2025,winter,C01,A. Shahmardan,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/01/COMM-4QA3-W-25-course-outline-Shahmardan.pdf,https://ug.degroote.mcmaster.ca/descriptions/4qa3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SA3,International Business,COMMERCE,2026,winter,,"P. Balaji, J. Han, A. Taherizadeh",https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/COMM-4SA3-W26-Balaji-Han-Taherizadeh.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sa3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SA3,International Business,COMMERCE,2025,fall,,"A. Lashitew, A. Taherizadeh, H. Zhu",https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4SA3-F25-Lashitew-Taherizadeh-Zhu.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sa3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SA3,International Business,COMMERCE,2025,summer,C01,T. Fung,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/05/COMM-4SA3-C01-S25-Fung_Final.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sa3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SB3,Introduction to Canadian Taxation,COMMERCE,2025,fall,,E. Bentzen-Bilkvist,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/4SB3-F25-Bentzen-Bilkvist.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sb3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SB3,Introduction to Canadian Taxation,COMMERCE,2024,fall,,E. Bentzen-Bilkvist,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/4SB3-F24-Bentzen-Bilkvist.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SB3,Introduction to Canadian Taxation,COMMERCE,2023,fall,,E. Bentzen-Bilkvist,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/09/4SB3-F23-Bentzen-Bilkvist-FINAL.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SD3,Commercial Law,COMMERCE,2026,summer,,K. Ketsetzis,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2026/05/COMM-4SD3-S26-Ketsetzis.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sd3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SD3,Commercial Law,COMMERCE,2026,winter,,K. Ketsetzis,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2026/01/COMM-4SD3-W26-Ketsetzis.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sd3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SD3,Commercial Law,COMMERCE,2025,fall,,K. Ketsetzis,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/09/COMM-4SD3-F25-Ketsetzis.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sd3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SE3,Entrepreneurship,COMMERCE,2025,fall,,M. Ryder,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/09/COMM-4SE3-F25-Ryder.pdf,https://ug.degroote.mcmaster.ca/descriptions/4se3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SE3,Entrepreneurship,COMMERCE,2024,fall,,M. Ryder,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/09/COMM-4SE3-F24-Ryder.pdf,https://ug.degroote.mcmaster.ca/descriptions/4se3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SE3,Entrepreneurship,COMMERCE,2023,fall,,M. Ryder,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/09/COMM-4SE3-F23-Ryder.pdf,https://ug.degroote.mcmaster.ca/descriptions/4se3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SM3,Sports Management,COMMERCE,2026,winter,,G. Huang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/COMM-4SM3-W26-Huang.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sm3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SM3,Sports Management,COMMERCE,2025,fall,,G. Huang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4SM3-F25-Huang.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sm3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SM3,Sports Management,COMMERCE,2025,winter,,G. Huang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-4SM3-W25-Huang.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sm3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4SY3,Independent Study in Business,COMMERCE,,,,"Download the proposal form (for 4SY3) and fill it out with your supervisor. The form includes information about the components of the course, evaluation, and deadlines.",https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/12/4SY3-Independent-Study-Project-Proposal-Outline_v.-Nov-23.pdf,https://ug.degroote.mcmaster.ca/descriptions/4sy3/,official_department,degroote_commerce,2,True,True,2026-09-04T19:34:27.544988+00:00
COMPENG 2DI4,Logic Design,COMPENG,,,,Shahrukh Athar; Ameer Abdelhadi,https://www.eng.mcmaster.ca//app/uploads/2025/09/COMPENG-2DI4-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,True,2026-09-04T19:34:27.544988+00:00
COMPENG 2SH4,Principles of Programming,COMPENG,2026,fall,,Scott Chen,https://www.eng.mcmaster.ca//app/uploads/2024/01/CE_-2SH4-F26-Course-Outline.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPENG 3DQ5,Digital Systems Design,COMPENG,,,,Nicola Nicolici,https://www.eng.mcmaster.ca//app/uploads/2025/09/COMPENG-3DQ5-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,True,2026-09-04T19:34:27.544988+00:00
COMPENG 4DK4,Computer Communication Networks,COMPENG,2026,fall,,Dongmei Zhao,https://www.eng.mcmaster.ca//app/uploads/2024/01/CompEng_4DK4-Course-Outline-2026.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPENG 4DM4,Computer Architecture,COMPENG,2026,fall,,Scott Chen,https://www.eng.mcmaster.ca//app/uploads/2024/01/CE_4DM4-F26-Course-Outline.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPENG 4SL4,Fundamentals of Machine Learning,COMPENG,2026,fall,,Jun Chen,https://www.eng.mcmaster.ca//app/uploads/2024/01/CompEng_4SL4_outline_2026-27.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPENG 4SP4,High-Performance Programming,COMPENG,2026,fall,,Kazem Cheshmi,https://www.eng.mcmaster.ca//app/uploads/2024/07/CE-outline_4SP4-2026.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPENG 4TL4,Digital Signal Processing,COMPENG,2026,fall,,Ratnasingham Tharmarasa,https://mcmaster.simplesyllabusca.com/doc/y2fie2pzs/Fall-2026-COMPENG-4TL4-L04-THARMR-Digital-Signal-Processing?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,simple_syllabus,McMaster Simple Syllabus,1,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 1JC3,Introduction to Computational Thinking,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+1JC3+-+William+Farmer_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 1MD3,Introduction to Programming,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+1MD3-+Vincent+Maccio+_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 2C03,Data Structures and Algorithms,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+2C03+-+Vincent+Maccio_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 2GA3,Computer Architecture,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+2GA3-+Bojan+Nokovic_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 2LC3,Logical Reasoning for Computer Science,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+2LC3+-+Wolfram+Kahl_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 2ME3,Introduction to Software Development,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+2ME3+-+Irene+Yuan_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 3GC3,Computer Graphics,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3GC3_SFWRENG+3GC3+-+Yingying+Wang_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 3MI3,Principles of Programming Languages,COMPSCI,2026,fall,,JP Rooney,https://mcmaster.simplesyllabusca.com/doc/jwqp0i424/Fall-2026-COMPSCI-3MI3-C01-ROONEYJP-Principles-of-Programming-Languages?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,simple_syllabus,McMaster Simple Syllabus,1,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 3RA3,Software Requirements and Security Considerations,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3RA3+_SFWRENG+3RA3-Sebastien+Mosser_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 3SH3,Computer Science Practice and Experience: Operating Systems,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3SH3_Neerja+Mhaskar_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 3VA3,Information Visualization and Visual Analytics,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3VA3+-+Swati+Mishra_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 3X03,Scientific Computation,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3X03+_MECHTRON+3X03+_SFWRENG+4X03-Ned+Nedialkov_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 4AL3,Applications of Machine Learning,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4AL3+_+SFWRENG+4AL3+-+Charles+Welch+_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 4CR3,Applied Cryptography,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4CR3+-+Jake+Doliskani_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 4HC3,Human Computer Interfaces,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4HC3+-+Denise+Geiskkovitch_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 4ML3,Fundamentals of Machine Learning,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4ML3+-Hassan+Ashtiani_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 4O03,Linear Optimization,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FSFWRENG+3O03+-+COMPSCI+4O03-Antoine+Deza_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 4TE3,Continuous Optimization,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4TE3+-SFWRENG+4TE3-Antoine+Deza_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 4TH3,Theory of Computation,COMPSCI,2026,fall,,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4TH3+_SFWRENG+4TH3+-+George+Karakostas_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,official_department,cas_macdrive,2,True,False,2026-09-04T19:34:27.544988+00:00
COMPSCI 4Z03,Directed Readings,COMPSCI,,,,,https://www.cas.mcmaster.ca/cas/0files/rsh_prj_frm_perm_cs4z03.pdf,https://www.eng.mcmaster.ca/cas/courses/,official_department,engineering_computing_software,2,True,True,2026-09-04T19:34:27.544988+00:00
ECON 1ME3,Introduction to Mathematical Economics,ECON,2026,fall,,Anastasios Papanastasiou,https://mcmaster.simplesyllabusca.com/doc/z31rzzl3g/Fall-2026-ECON-1ME3-C01-PAPANASA-Introduction-to-Mathematical-Economics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,simple_syllabus,McMaster Simple Syllabus,1,True,False,2026-09-04T19:34:27.544988+00:00
ECON 2A03,Economics of Labour-Market Issues,ECON,2026,fall,,Saeed-Ur-Rehman Rana,https://mcmaster.simplesyllabusca.com/doc/rqunmrlfb/Fall-2026-ECON-2A03-C01-RANAS3-Economics-of-Labour-Market-Issues?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,simple_syllabus,McMaster Simple Syllabus,1,True,False,2026-09-04T19:34:27.544988+00:00
ECON 2Z03,Intermediate Microeconomics I,ECON,2026,fall,,,https://mcmaster.simplesyllabusca.com/doc/polmoc4pz/Fall-2026-ECON-2Z03-C02-HEZ13-Intermediate-Microeconomics-I?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,simple_syllabus,McMaster Simple Syllabus,1,True,False,2026-09-04T19:34:27.544988+00:00
ECON 2ZZ3,Intermediate Microeconomics II,ECON,2026,fall,,Anastasios Papanastasiou,https://mcmaster.simplesyllabusca.com/doc/ipdj3wlsi/Fall-2026-ECON-2ZZ3-C01-PAPANASA-Intermediate-Microeconomics-II?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,simple_syllabus,McMaster Simple Syllabus,1,True,False,2026-09-04T19:34:27.544988+00:00
ECON 3B03,Public Sector Economics: Expenditures,ECON,2026,fall,,Dr. Zhen He,https://mcmaster.simplesyllabusca.com/doc/usgitxxeb/Fall-2026-ECON-3B03-C01-HEZ13-Public-Sector-Economics-Expenditures?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,simple_syllabus,McMaster Simple Syllabus,1,True,False,2026-09-04T19:34:27.544988+00:00
ECON 3H03,International Monetary Economics,ECON,2026,fall,,Zachary Mahone,https://mcmaster.simplesyllabusca.com/doc/6jdjxjb05/Fall-2026-ECON-3H03-C01-MAHONEZ-International-Monetary-Economics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,simple_syllabus,McMaster Simple Syllabus,1,True,False,2026-09-04T19:34:27.544988+00:00
ELECENG 2CI4,Introduction to Circuit Analysis,ELECENG,,,,Shahrukh Athar,https://www.eng.mcmaster.ca//app/uploads/2024/01/EE-2CI4-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,True,2026-09-04T19:34:27.544988+00:00
ELECENG 2MM3,Electrical Circuits and Power,ELECENG,,,,Phil Kollmeyer,https://www.eng.mcmaster.ca//app/uploads/2024/01/EE_2MM3-Fall-2026.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,True,2026-09-04T19:34:27.544988+00:00
ELECENG 3EJ4,Electronic Devices and Circuits II,ELECENG,2026,fall,,Chih-Hung (James) Chen,https://www.eng.mcmaster.ca//app/uploads/2024/01/EE_3EJ4-Course-Outline-2026-27.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,False,2026-09-04T19:34:27.544988+00:00
ELECENG 3FK4,Electromagnetics II,ELECENG,2026,fall,,Shiva Kumar,https://www.eng.mcmaster.ca//app/uploads/2024/01/ELECENG-3FK4-Fall-Outline-2026.pdf,https://www.eng.mcmaster.ca/ece/courses/,official_department,engineering_electrical_computer,2,True,False,2026-09-04T19:34:27.544988+00:00
ELECENG 3FK4,Electromagnetics II,ELECENG,,,,Chang-qing Xu,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-_-EP4S04_EP6S04_Winter-2026.pdf,https://www.eng.mcmaster.ca/engphys/courses/,official_department,engineering_engineering_physics,2,False,True,2026-09-04T19:34:27.544988+00:00
